measure_name,sector,program,market,electric_utility,gas_utility,baseline_condition,efficient_condition,complementary_condition,building_type,electric_end_use,measure_life_(yrs),incremental_cost_(usd),annual_oandm_savings_(usd),annual_energy_saved_(kwh),water_savings_(gallons),energy_impact_1,energy_impact_1_fuel_type,energy_impact_1_units,energy_impact_2,energy_impact_2_fuel_type,energy_impact_2_units,energy_impact_3,energy_impact_3_fuel_type,energy_impact_3_units,energy_impact_1_end_use,energy_impact_2_end_use,energy_impact_3_end_use,measure_incremental_cost,demand_ratio,deferred_replacement_credit_value,measure_water_savings,measure_electric_energy_savings,measure_natural_gas_savings,measure_fuel_oil_savings,measure_propane_savings,measure_gasoline_savings,measure_diesel_savings,electric_energy_savings_value,electric_demand_savings_value,natural_gas_savings_value,fuel_oil_savings_value,propane_savings_value,diesel_transportation_savings_value,gasoline_transportation_savings_value,other_fuel_savings_value,annual_oandm_savings,o_and_m_savings_value,water_savings_value,electric_incentive_pct,natural_gas_incentive_pct,nonutility_incentive_pct,electric_utility_incentive_value,natural_gas_utility_incentive_value,nonutility_incentive_value,total_incentive_value,electric_utility_nonmeasure_program_cost,natural_gas_utility_nonmeasure_program_costs,nonutility_nonmeasure_program_costs,risk_discount_value,electric_carbon_savings_value,electric_n2o_savings_value,electric_ch4_savings_value,natural_gas_carbon_savings_value,fuel_oil_carbon_savings_value,propane_carbon_savings_value,diesel_transportation_carbon_savings_value,gasoline_transportation_carbon_savings_value,natural_gas_n2o_savings_value,fuel_oil_n2o_savings_value,propane_n2o_savings_value,diesel_transportation_n2o_savings_value,gasoline_transportation_n2o_savings_value,natural_gas_ch4_savings_value,fuel_oil_ch4_savings_value,propane_ch4_savings_value,diesel_transportation_ch4_savings_value,gasoline_transportation_ch4_savings_value,end_use_fuel_externalities,other_nonresource_benefits,electric_customer_bill_savings,natural_gas_customer_bill_savings,heating_oil_customer_bill_savings,EUCT_cost,EUCT_benefit,EUCT_BCR,GUCT_cost,GUCT_benefit,GUCT_BCR,EGUCT_cost,EGUCT_benefit,EGUCT_BCR,TRC_cost,TRC_benefit,TRC_BCR,SCT_cost,SCT_benefit,SCT_BCR,RIM_cost,RIM_benefit,RIM_BCR,PCT_cost,PCT_benefit,PCT_BCR
refrigerator_electricity_top10_residential_refrigerator_electricity_existing_residential,residential,LIRRET_ER,RET_ER,test_utility_1,test_utility_1,refrigerator_electricity_existing_residential,refrigerator_electricity_top10_residential,,multi_family_li,unknown,10,1600,0,0,0,1583.333333333333,electricity,kWh,,,,,,,refrigeration,,,1600,0.03424657534246575,1,0,1583.333333333333,0.0,0.0,0.0,0.0,0.0,758.6333269181684,3640.2888351241672,0.0,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,800.0,800.0,800.0,2400.0,160.0,480.0,480.0,32.02,1068.100624689951,2.2677653758479317,57.12499265539754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127.4933827211964,0.21662146808146338,0.0,0.0,0.0,960.0,4398.922162042336,4.582210585460767,1280.0,0.0,0.0,2240.0,4398.922162042336,1.9638045366260428,3520.0,4432.158783510417,1.2591360180427322,3520.0,6687.145548952811,1.8997572582252302,2240.0,5678.922162042336,2.5352331080546144,1600,6800.138783510417,4.2500867396940105
refrigerator_electricity_top10_residential_refrigerator_electricity_existing_residential,residential,NLIRRET_ER,RET_ER,test_utility_1,test_utility_1,refrigerator_electricity_existing_residential,refrigerator_electricity_top10_residential,,single_family,unknown,10,1600,0,0,0,950.0,electricity,kWh,,,,,,,refrigeration,,,1600,0.03424657534246575,1,0,950.0,0.0,0.0,0.0,0.0,0.0,455.17999615090116,2184.173301074501,0.0,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,800.0,800.0,800.0,2400.0,160.0,480.0,480.0,32.02,640.8603748139707,1.360659225508759,34.27499559323852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676.496029632718,0.21662146808146338,0.0,0.0,0.0,960.0,2639.3532972254025,2.7493263512764607,1280.0,0.0,0.0,2240.0,2639.3532972254025,1.178282721975626,3520.0,2672.589918693484,0.7592584996288306,3520.0,4025.58197795892,1.1436312437383296,2240.0,3919.3532972254025,1.7497112934041976,1600,5040.5699186934835,3.150356199183427
refrigerator_electricity_top10_residential_refrigerator_electricity_existing_residential,residential,LIRRET_ER,RET_ER,test_utility_1,test_utility_1,refrigerator_electricity_existing_residential,refrigerator_electricity_top10_residential,,single_family_li,unknown,10,1600,0,0,0,950.0,electricity,kWh,,,,,,,refrigeration,,,1600,0.03424657534246575,1,0,950.0,0.0,0.0,0.0,0.0,0.0,455.17999615090116,2184.173301074501,0.0,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,800.0,800.0,800.0,2400.0,160.0,480.0,480.0,32.02,640.8603748139707,1.360659225508759,34.27499559323852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676.496029632718,0.21662146808146338,0.0,0.0,0.0,960.0,2639.3532972254025,2.7493263512764607,1280.0,0.0,0.0,2240.0,2639.3532972254025,1.178282721975626,3520.0,2672.589918693484,0.7592584996288306,3520.0,4025.58197795892,1.1436312437383296,2240.0,3919.3532972254025,1.7497112934041976,1600,5040.5699186934835,3.150356199183427
refrigerator_electricity_top10_residential_refrigerator_electricity_baseline_residential,residential,NLIRNC,NC,test_utility_1,test_utility_1,refrigerator_electricity_baseline_residential,refrigerator_electricity_top10_residential,,multi_family,unknown,10,750,0,0,0,1166.666666666667,electricity,kWh,,,,,,,refrigeration,,,750,0.03424657534246575,1,0,1166.666666666667,0.0,0.0,0.0,0.0,0.0,558.992977729177,2682.3180890388617,0.0,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,375.0,375.0,375.0,1125.0,75.0,225.0,225.0,15.02,787.0215129294379,1.6709850137826874,42.09209985134557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830.7845977945661,0.21662146808146338,0.0,0.0,0.0,450.0,3241.3110667680385,7.202913481706752,600.0,0.0,0.0,1050.0,3241.3110667680385,3.086962920731465,1650.0,3257.54768823612,1.974271326203709,1650.0,4919.116883825252,2.9812829598940924,1050.0,3841.3110667680385,3.6583914921600367,750,4367.5276882361195,5.823370250981493
refrigerator_electricity_top10_residential_refrigerator_electricity_baseline_residential,residential,LIRNC,NC,test_utility_1,test_utility_1,refrigerator_electricity_baseline_residential,refrigerator_electricity_top10_residential,,multi_family_li,unknown,10,750,0,0,0,1166.666666666667,electricity,kWh,,,,,,,refrigeration,,,750,0.03424657534246575,1,0,1166.666666666667,0.0,0.0,0.0,0.0,0.0,558.992977729177,2682.3180890388617,0.0,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,375.0,375.0,375.0,1125.0,75.0,225.0,225.0,15.02,787.0215129294379,1.6709850137826874,42.09209985134557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830.7845977945661,0.21662146808146338,0.0,0.0,0.0,450.0,3241.3110667680385,7.202913481706752,600.0,0.0,0.0,1050.0,3241.3110667680385,3.086962920731465,1650.0,3257.54768823612,1.974271326203709,1650.0,4919.116883825252,2.9812829598940924,1050.0,3841.3110667680385,3.6583914921600367,750,4367.5276882361195,5.823370250981493
refrigerator_electricity_top10_residential_refrigerator_electricity_baseline_residential,residential,NLIRNC,NC,test_utility_1,test_utility_1,refrigerator_electricity_baseline_residential,refrigerator_electricity_top10_residential,,single_family,unknown,10,750,0,0,0,700.0,electricity,kWh,,,,,,,refrigeration,,,750,0.03424657534246575,1,0,700.0,0.0,0.0,0.0,0.0,0.0,335.39578663750615,1609.3908534233162,0.0,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,375.0,375.0,375.0,1125.0,75.0,225.0,225.0,15.02,472.2129077576627,1.0025910082696121,25.255259910807336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498.4707586767397,0.21662146808146338,0.0,0.0,0.0,450.0,1944.7866400608223,4.32174808902405,600.0,0.0,0.0,1050.0,1944.7866400608223,1.8521777524388783,1650.0,1961.0232615289037,1.1884989463811537,1650.0,2957.964778882383,1.7927059265953837,1050.0,2544.7866400608223,2.4236063238674497,750,3071.0032615289037,4.094671015371872
refrigerator_electricity_top10_residential_refrigerator_electricity_baseline_residential,residential,LIRNC,NC,test_utility_1,test_utility_1,refrigerator_electricity_baseline_residential,refrigerator_electricity_top10_residential,,single_family_li,unknown,10,750,0,0,0,700.0,electricity,kWh,,,,,,,refrigeration,,,750,0.03424657534246575,1,0,700.0,0.0,0.0,0.0,0.0,0.0,335.39578663750615,1609.3908534233162,0.0,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,375.0,375.0,375.0,1125.0,75.0,225.0,225.0,15.02,472.2129077576627,1.0025910082696121,25.255259910807336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498.4707586767397,0.21662146808146338,0.0,0.0,0.0,450.0,1944.7866400608223,4.32174808902405,600.0,0.0,0.0,1050.0,1944.7866400608223,1.8521777524388783,1650.0,1961.0232615289037,1.1884989463811537,1650.0,2957.964778882383,1.7927059265953837,1050.0,2544.7866400608223,2.4236063238674497,750,3071.0032615289037,4.094671015371872
refrigerator_electricity_top10_residential_refrigerator_electricity_baseline_residential,residential,NLIRROB,ROB,test_utility_1,test_utility_1,refrigerator_electricity_baseline_residential,refrigerator_electricity_top10_residential,,multi_family,unknown,10,750,0,0,0,1166.666666666667,electricity,kWh,,,,,,,refrigeration,,,750,0.03424657534246575,1,0,1166.666666666667,0.0,0.0,0.0,0.0,0.0,558.992977729177,2682.3180890388617,0.0,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,375.0,375.0,375.0,1125.0,75.0,225.0,225.0,15.02,787.0215129294379,1.6709850137826874,42.09209985134557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830.7845977945661,0.21662146808146338,0.0,0.0,0.0,450.0,3241.3110667680385,7.202913481706752,600.0,0.0,0.0,1050.0,3241.3110667680385,3.086962920731465,1650.0,3257.54768823612,1.974271326203709,1650.0,4919.116883825252,2.9812829598940924,1050.0,3841.3110667680385,3.6583914921600367,750,4367.5276882361195,5.823370250981493
refrigerator_electricity_top10_residential_refrigerator_electricity_baseline_residential,residential,LIRROB,ROB,test_utility_1,test_utility_1,refrigerator_electricity_baseline_residential,refrigerator_electricity_top10_residential,,multi_family_li,unknown,10,750,0,0,0,1166.666666666667,electricity,kWh,,,,,,,refrigeration,,,750,0.03424657534246575,1,0,1166.666666666667,0.0,0.0,0.0,0.0,0.0,558.992977729177,2682.3180890388617,0.0,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,375.0,375.0,375.0,1125.0,75.0,225.0,225.0,15.02,787.0215129294379,1.6709850137826874,42.09209985134557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830.7845977945661,0.21662146808146338,0.0,0.0,0.0,450.0,3241.3110667680385,7.202913481706752,600.0,0.0,0.0,1050.0,3241.3110667680385,3.086962920731465,1650.0,3257.54768823612,1.974271326203709,1650.0,4919.116883825252,2.9812829598940924,1050.0,3841.3110667680385,3.6583914921600367,750,4367.5276882361195,5.823370250981493
refrigerator_electricity_top10_residential_refrigerator_electricity_baseline_residential,residential,NLIRROB,ROB,test_utility_1,test_utility_1,refrigerator_electricity_baseline_residential,refrigerator_electricity_top10_residential,,single_family,unknown,10,750,0,0,0,700.0,electricity,kWh,,,,,,,refrigeration,,,750,0.03424657534246575,1,0,700.0,0.0,0.0,0.0,0.0,0.0,335.39578663750615,1609.3908534233162,0.0,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,375.0,375.0,375.0,1125.0,75.0,225.0,225.0,15.02,472.2129077576627,1.0025910082696121,25.255259910807336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498.4707586767397,0.21662146808146338,0.0,0.0,0.0,450.0,1944.7866400608223,4.32174808902405,600.0,0.0,0.0,1050.0,1944.7866400608223,1.8521777524388783,1650.0,1961.0232615289037,1.1884989463811537,1650.0,2957.964778882383,1.7927059265953837,1050.0,2544.7866400608223,2.4236063238674497,750,3071.0032615289037,4.094671015371872
refrigerator_electricity_top10_residential_refrigerator_electricity_baseline_residential,residential,LIRROB,ROB,test_utility_1,test_utility_1,refrigerator_electricity_baseline_residential,refrigerator_electricity_top10_residential,,single_family_li,unknown,10,750,0,0,0,700.0,electricity,kWh,,,,,,,refrigeration,,,750,0.03424657534246575,1,0,700.0,0.0,0.0,0.0,0.0,0.0,335.39578663750615,1609.3908534233162,0.0,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,375.0,375.0,375.0,1125.0,75.0,225.0,225.0,15.02,472.2129077576627,1.0025910082696121,25.255259910807336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498.4707586767397,0.21662146808146338,0.0,0.0,0.0,450.0,1944.7866400608223,4.32174808902405,600.0,0.0,0.0,1050.0,1944.7866400608223,1.8521777524388783,1650.0,1961.0232615289037,1.1884989463811537,1650.0,2957.964778882383,1.7927059265953837,1050.0,2544.7866400608223,2.4236063238674497,750,3071.0032615289037,4.094671015371872
refrigerator_electricity_top10_residential_refrigerator_electricity_baseline_residential,residential,NLIRRENO,RENO,test_utility_1,test_utility_1,refrigerator_electricity_baseline_residential,refrigerator_electricity_top10_residential,,multi_family,unknown,10,750,0,0,0,1166.666666666667,electricity,kWh,,,,,,,refrigeration,,,750,0.03424657534246575,1,0,1166.666666666667,0.0,0.0,0.0,0.0,0.0,558.992977729177,2682.3180890388617,0.0,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,375.0,375.0,375.0,1125.0,75.0,225.0,225.0,15.02,787.0215129294379,1.6709850137826874,42.09209985134557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830.7845977945661,0.21662146808146338,0.0,0.0,0.0,450.0,3241.3110667680385,7.202913481706752,600.0,0.0,0.0,1050.0,3241.3110667680385,3.086962920731465,1650.0,3257.54768823612,1.974271326203709,1650.0,4919.116883825252,2.9812829598940924,1050.0,3841.3110667680385,3.6583914921600367,750,4367.5276882361195,5.823370250981493
refrigerator_electricity_top10_residential_refrigerator_electricity_baseline_residential,residential,LIRRENO,RENO,test_utility_1,test_utility_1,refrigerator_electricity_baseline_residential,refrigerator_electricity_top10_residential,,multi_family_li,unknown,10,750,0,0,0,1166.666666666667,electricity,kWh,,,,,,,refrigeration,,,750,0.03424657534246575,1,0,1166.666666666667,0.0,0.0,0.0,0.0,0.0,558.992977729177,2682.3180890388617,0.0,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,375.0,375.0,375.0,1125.0,75.0,225.0,225.0,15.02,787.0215129294379,1.6709850137826874,42.09209985134557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830.7845977945661,0.21662146808146338,0.0,0.0,0.0,450.0,3241.3110667680385,7.202913481706752,600.0,0.0,0.0,1050.0,3241.3110667680385,3.086962920731465,1650.0,3257.54768823612,1.974271326203709,1650.0,4919.116883825252,2.9812829598940924,1050.0,3841.3110667680385,3.6583914921600367,750,4367.5276882361195,5.823370250981493
refrigerator_electricity_top10_residential_refrigerator_electricity_baseline_residential,residential,NLIRRENO,RENO,test_utility_1,test_utility_1,refrigerator_electricity_baseline_residential,refrigerator_electricity_top10_residential,,single_family,unknown,10,750,0,0,0,700.0,electricity,kWh,,,,,,,refrigeration,,,750,0.03424657534246575,1,0,700.0,0.0,0.0,0.0,0.0,0.0,335.39578663750615,1609.3908534233162,0.0,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,375.0,375.0,375.0,1125.0,75.0,225.0,225.0,15.02,472.2129077576627,1.0025910082696121,25.255259910807336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498.4707586767397,0.21662146808146338,0.0,0.0,0.0,450.0,1944.7866400608223,4.32174808902405,600.0,0.0,0.0,1050.0,1944.7866400608223,1.8521777524388783,1650.0,1961.0232615289037,1.1884989463811537,1650.0,2957.964778882383,1.7927059265953837,1050.0,2544.7866400608223,2.4236063238674497,750,3071.0032615289037,4.094671015371872
refrigerator_electricity_top10_residential_refrigerator_electricity_baseline_residential,residential,LIRRENO,RENO,test_utility_1,test_utility_1,refrigerator_electricity_baseline_residential,refrigerator_electricity_top10_residential,,single_family_li,unknown,10,750,0,0,0,700.0,electricity,kWh,,,,,,,refrigeration,,,750,0.03424657534246575,1,0,700.0,0.0,0.0,0.0,0.0,0.0,335.39578663750615,1609.3908534233162,0.0,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,375.0,375.0,375.0,1125.0,75.0,225.0,225.0,15.02,472.2129077576627,1.0025910082696121,25.255259910807336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498.4707586767397,0.21662146808146338,0.0,0.0,0.0,450.0,1944.7866400608223,4.32174808902405,600.0,0.0,0.0,1050.0,1944.7866400608223,1.8521777524388783,1650.0,1961.0232615289037,1.1884989463811537,1650.0,2957.964778882383,1.7927059265953837,1050.0,2544.7866400608223,2.4236063238674497,750,3071.0032615289037,4.094671015371872
furnace_oil_existing_residential_to_furnace_oil_efficient_residential,residential,NLIRNC,Ret_ER,test_utility_1,test_utility_2,furnace_oil_existing_residential,furnace_oil_efficient_residential,,multi_family,,10,700,0,715,0,180.0,natural_gas,therms,67.5,electricity,kWh,,,,,,,700,0.03424657534246575,1,0,67.5,180.0,0.0,0.0,0.0,0.0,32.34173656861666,155.19126086581983,7864.447584133459,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,350.0,350.0,350.0,1050.0,70.0,210.0,210.0,14.02,45.534816105203184,0.09667841865456976,2.4353286342564213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.066823158114175,8.746824304857292,0.0,0.0,0.0,420.0,187.53299743443648,0.4465071367486583,560.0,7864.447584133459,14.04365640023832,980.0,8051.980581567895,8.216306715885606,1540.0,8075.747405872753,5.243991821995294,1540.0,8171.881052188982,5.306416267655183,980.0,8611.980581567896,8.78773528731418,700,9111.727405872753,13.016753436961075
furnace_oil_existing_residential_to_furnace_oil_efficient_residential,residential,LIRNC,Ret_ER,test_utility_1,test_utility_2,furnace_oil_existing_residential,furnace_oil_efficient_residential,,multi_family_li,,10,700,0,715,0,180.0,natural_gas,therms,67.5,electricity,kWh,,,,,,,700,0.03424657534246575,1,0,67.5,180.0,0.0,0.0,0.0,0.0,32.34173656861666,155.19126086581983,7864.447584133459,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,350.0,350.0,350.0,1050.0,70.0,210.0,210.0,14.02,45.534816105203184,0.09667841865456976,2.4353286342564213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.066823158114175,8.746824304857292,0.0,0.0,0.0,420.0,187.53299743443648,0.4465071367486583,560.0,7864.447584133459,14.04365640023832,980.0,8051.980581567895,8.216306715885606,1540.0,8075.747405872753,5.243991821995294,1540.0,8171.881052188982,5.306416267655183,980.0,8611.980581567896,8.78773528731418,700,9111.727405872753,13.016753436961075
furnace_oil_existing_residential_to_furnace_oil_efficient_residential,residential,NLIRNC,Ret_ER,test_utility_1,test_utility_2,furnace_oil_existing_residential,furnace_oil_efficient_residential,,single_family,,10,700,0,715,0,80.0,natural_gas,therms,30.0,electricity,kWh,,,,,,,700,0.03424657534246575,1,0,30.0,80.0,0.0,0.0,0.0,0.0,14.374105141607405,68.97389371814214,3495.310037392648,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,350.0,350.0,350.0,1050.0,70.0,210.0,210.0,14.02,20.23769604675697,0.04296818606869767,1.082368281891743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.36303251471741,8.746824304857292,0.0,0.0,0.0,420.0,83.34799885974954,0.198447616332737,560.0,3495.310037392648,6.241625066772586,980.0,3578.658036252398,3.6516918737269366,1540.0,3602.424860557255,2.339236922439776,1540.0,3645.15092558669,2.3669811205108378,980.0,4138.658036252398,4.223120445155509,700,4638.404860557255,6.626292657938936
furnace_oil_existing_residential_to_furnace_oil_efficient_residential,residential,LIRNC,Ret_ER,test_utility_1,test_utility_2,furnace_oil_existing_residential,furnace_oil_efficient_residential,,single_family_li,,10,700,0,715,0,80.0,natural_gas,therms,30.0,electricity,kWh,,,,,,,700,0.03424657534246575,1,0,30.0,80.0,0.0,0.0,0.0,0.0,14.374105141607405,68.97389371814214,3495.310037392648,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,350.0,350.0,350.0,1050.0,70.0,210.0,210.0,14.02,20.23769604675697,0.04296818606869767,1.082368281891743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.36303251471741,8.746824304857292,0.0,0.0,0.0,420.0,83.34799885974954,0.198447616332737,560.0,3495.310037392648,6.241625066772586,980.0,3578.658036252398,3.6516918737269366,1540.0,3602.424860557255,2.339236922439776,1540.0,3645.15092558669,2.3669811205108378,980.0,4138.658036252398,4.223120445155509,700,4638.404860557255,6.626292657938936
furnace_oil_baseline_residential_to_furnace_oil_efficient_residential,residential,NLIRNC,NC,test_utility_1,test_utility_2,furnace_oil_baseline_residential,furnace_oil_efficient_residential,,multi_family,,10,700,0,715,0,180.0,natural_gas,therms,67.5,electricity,kWh,,,,,,,700,0.03424657534246575,1,0,67.5,180.0,0.0,0.0,0.0,0.0,32.34173656861666,155.19126086581983,7864.447584133459,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,350.0,350.0,350.0,1050.0,70.0,210.0,210.0,14.02,45.534816105203184,0.09667841865456976,2.4353286342564213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.066823158114175,8.746824304857292,0.0,0.0,0.0,420.0,187.53299743443648,0.4465071367486583,560.0,7864.447584133459,14.04365640023832,980.0,8051.980581567895,8.216306715885606,1540.0,8075.747405872753,5.243991821995294,1540.0,8171.881052188982,5.306416267655183,980.0,8611.980581567896,8.78773528731418,700,9111.727405872753,13.016753436961075
furnace_oil_baseline_residential_to_furnace_oil_efficient_residential,residential,LIRNC,NC,test_utility_1,test_utility_2,furnace_oil_baseline_residential,furnace_oil_efficient_residential,,multi_family_li,,10,700,0,715,0,180.0,natural_gas,therms,67.5,electricity,kWh,,,,,,,700,0.03424657534246575,1,0,67.5,180.0,0.0,0.0,0.0,0.0,32.34173656861666,155.19126086581983,7864.447584133459,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,350.0,350.0,350.0,1050.0,70.0,210.0,210.0,14.02,45.534816105203184,0.09667841865456976,2.4353286342564213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.066823158114175,8.746824304857292,0.0,0.0,0.0,420.0,187.53299743443648,0.4465071367486583,560.0,7864.447584133459,14.04365640023832,980.0,8051.980581567895,8.216306715885606,1540.0,8075.747405872753,5.243991821995294,1540.0,8171.881052188982,5.306416267655183,980.0,8611.980581567896,8.78773528731418,700,9111.727405872753,13.016753436961075
furnace_oil_baseline_residential_to_furnace_oil_efficient_residential,residential,NLIRNC,NC,test_utility_1,test_utility_2,furnace_oil_baseline_residential,furnace_oil_efficient_residential,,single_family,,10,700,0,715,0,80.0,natural_gas,therms,30.0,electricity,kWh,,,,,,,700,0.03424657534246575,1,0,30.0,80.0,0.0,0.0,0.0,0.0,14.374105141607405,68.97389371814214,3495.310037392648,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,350.0,350.0,350.0,1050.0,70.0,210.0,210.0,14.02,20.23769604675697,0.04296818606869767,1.082368281891743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.36303251471741,8.746824304857292,0.0,0.0,0.0,420.0,83.34799885974954,0.198447616332737,560.0,3495.310037392648,6.241625066772586,980.0,3578.658036252398,3.6516918737269366,1540.0,3602.424860557255,2.339236922439776,1540.0,3645.15092558669,2.3669811205108378,980.0,4138.658036252398,4.223120445155509,700,4638.404860557255,6.626292657938936
furnace_oil_baseline_residential_to_furnace_oil_efficient_residential,residential,LIRNC,NC,test_utility_1,test_utility_2,furnace_oil_baseline_residential,furnace_oil_efficient_residential,,single_family_li,,10,700,0,715,0,80.0,natural_gas,therms,30.0,electricity,kWh,,,,,,,700,0.03424657534246575,1,0,30.0,80.0,0.0,0.0,0.0,0.0,14.374105141607405,68.97389371814214,3495.310037392648,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,350.0,350.0,350.0,1050.0,70.0,210.0,210.0,14.02,20.23769604675697,0.04296818606869767,1.082368281891743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.36303251471741,8.746824304857292,0.0,0.0,0.0,420.0,83.34799885974954,0.198447616332737,560.0,3495.310037392648,6.241625066772586,980.0,3578.658036252398,3.6516918737269366,1540.0,3602.424860557255,2.339236922439776,1540.0,3645.15092558669,2.3669811205108378,980.0,4138.658036252398,4.223120445155509,700,4638.404860557255,6.626292657938936
furnace_oil_baseline_residential_to_furnace_oil_efficient_residential,residential,NLIRROB,ROB,test_utility_1,test_utility_2,furnace_oil_baseline_residential,furnace_oil_efficient_residential,,multi_family,,10,700,0,715,0,180.0,natural_gas,therms,67.5,electricity,kWh,,,,,,,700,0.03424657534246575,1,0,67.5,180.0,0.0,0.0,0.0,0.0,32.34173656861666,155.19126086581983,7864.447584133459,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,350.0,350.0,350.0,1050.0,70.0,210.0,210.0,14.02,45.534816105203184,0.09667841865456976,2.4353286342564213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.066823158114175,8.746824304857292,0.0,0.0,0.0,420.0,187.53299743443648,0.4465071367486583,560.0,7864.447584133459,14.04365640023832,980.0,8051.980581567895,8.216306715885606,1540.0,8075.747405872753,5.243991821995294,1540.0,8171.881052188982,5.306416267655183,980.0,8611.980581567896,8.78773528731418,700,9111.727405872753,13.016753436961075
furnace_oil_baseline_residential_to_furnace_oil_efficient_residential,residential,LIRROB,ROB,test_utility_1,test_utility_2,furnace_oil_baseline_residential,furnace_oil_efficient_residential,,multi_family_li,,10,700,0,715,0,180.0,natural_gas,therms,67.5,electricity,kWh,,,,,,,700,0.03424657534246575,1,0,67.5,180.0,0.0,0.0,0.0,0.0,32.34173656861666,155.19126086581983,7864.447584133459,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,350.0,350.0,350.0,1050.0,70.0,210.0,210.0,14.02,45.534816105203184,0.09667841865456976,2.4353286342564213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.066823158114175,8.746824304857292,0.0,0.0,0.0,420.0,187.53299743443648,0.4465071367486583,560.0,7864.447584133459,14.04365640023832,980.0,8051.980581567895,8.216306715885606,1540.0,8075.747405872753,5.243991821995294,1540.0,8171.881052188982,5.306416267655183,980.0,8611.980581567896,8.78773528731418,700,9111.727405872753,13.016753436961075
furnace_oil_baseline_residential_to_furnace_oil_efficient_residential,residential,NLIRROB,ROB,test_utility_1,test_utility_2,furnace_oil_baseline_residential,furnace_oil_efficient_residential,,single_family,,10,700,0,715,0,80.0,natural_gas,therms,30.0,electricity,kWh,,,,,,,700,0.03424657534246575,1,0,30.0,80.0,0.0,0.0,0.0,0.0,14.374105141607405,68.97389371814214,3495.310037392648,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,350.0,350.0,350.0,1050.0,70.0,210.0,210.0,14.02,20.23769604675697,0.04296818606869767,1.082368281891743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.36303251471741,8.746824304857292,0.0,0.0,0.0,420.0,83.34799885974954,0.198447616332737,560.0,3495.310037392648,6.241625066772586,980.0,3578.658036252398,3.6516918737269366,1540.0,3602.424860557255,2.339236922439776,1540.0,3645.15092558669,2.3669811205108378,980.0,4138.658036252398,4.223120445155509,700,4638.404860557255,6.626292657938936
