id,measure_name,sector,program,market,gas_utility,electric_utility,baseline_condition,efficient_condition,complementary_condition,building_type,measure_life_(yrs),incremental_cost_(usd),annual_oandm_savings_(usd),cost_of_baseline_replacement_(usd),deferred_replacement_credit_(usd),deferred_replacement_year_x_(usd),present_value_used_(usd),kw-kwh_ratio,water_savings_(gallons),energy_savings_1_end_use,energy_savings_1_value,energy_savings_1_fuel_type,energy_savings_1_units,energy_savings_2_end_use,energy_savings_2_value,energy_savings_2_fuel_type,energy_savings_2_units,energy_savings_3_end_use,energy_savings_3_value,energy_savings_3_fuel_type,energy_savings_3_units,measure_incremental_cost,demand_ratio,deferred_replacement_credit_value,measure_water_savings,measure_electric_energy_savings,measure_natural_gas_savings,measure_fuel_oil_savings,measure_propane_savings,measure_gasoline_savings,measure_diesel_savings,electric_energy_savings_value,electric_demand_savings_value,natural_gas_savings_value,fuel_oil_savings_value,propane_savings_value,diesel_transportation_savings_value,gasoline_transportation_savings_value,other_fuel_savings_value,annual_oandm_savings,o_and_m_savings_value,water_savings_value,electric_incentive_pct,natural_gas_incentive_pct,nonutility_incentive_pct,electric_utility_incentive_value,natural_gas_utility_incentive_value,nonutility_incentive_value,total_incentive_value,electric_utility_nonmeasure_program_cost,natural_gas_utility_nonmeasure_program_costs,nonutility_nonmeasure_program_costs,risk_discount_value,electric_carbon_savings_value,electric_n2o_savings_value,electric_ch4_savings_value,natural_gas_carbon_savings_value,fuel_oil_carbon_savings_value,propane_carbon_savings_value,diesel_transportation_carbon_savings_value,gasoline_transportation_carbon_savings_value,natural_gas_n2o_savings_value,fuel_oil_n2o_savings_value,propane_n2o_savings_value,diesel_transportation_n2o_savings_value,gasoline_transportation_n2o_savings_value,natural_gas_ch4_savings_value,fuel_oil_ch4_savings_value,propane_ch4_savings_value,diesel_transportation_ch4_savings_value,gasoline_transportation_ch4_savings_value,end_use_fuel_externalities,other_nonresource_benefits,electric_customer_bill_savings,natural_gas_customer_bill_savings,heating_oil_customer_bill_savings,EUCT_cost,EUCT_benefit,EUCT_BCR,GUCT_cost,GUCT_benefit,GUCT_BCR,EGUCT_cost,EGUCT_benefit,EGUCT_BCR,TRC_cost,TRC_benefit,TRC_BCR,SCT_cost,SCT_benefit,SCT_BCR,RIM_cost,RIM_benefit,RIM_BCR,PCT_cost,PCT_benefit,PCT_BCR
454,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,NLIRNC,NC,SuperGas,ElecCo,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,multi_family,10,1300,0,0,0.0,0.0,0.0,150,0,space_heating,900.0,natural_gas,therms,space_heating,-1662.5,electricity,kWh,cooling,-875.0,electricity,kWh,1300,0.017123287671232876,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.5,650.0,650.0,650.0,1950.0,130.0,390.0,390.0,26.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43324293616292675,0.0,0.0,0.0,780.0,0.0,0.0,1040.0,0.0,0.0,1820.0,0.0,0.0,2860.0,26.433242936162927,0.009242392635022002,2860.0,26.433242936162927,0.009242392635022002,1820.0,1040.0,0.5714285714285714,1300,1950.433242936163,1.5003332637970483
455,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,NLIRNC,NC,SuperGas,ElecCo,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,single_family,10,1300,0,0,0.0,0.0,0.0,120,0,space_heating,400.0,natural_gas,therms,space_heating,-1450.0,electricity,kWh,cooling,-700.0,electricity,kWh,1300,0.0136986301369863,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.5,650.0,650.0,650.0,1950.0,130.0,390.0,390.0,26.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43324293616292675,0.0,0.0,0.0,780.0,0.0,0.0,1040.0,0.0,0.0,1820.0,0.0,0.0,2860.0,26.433242936162927,0.009242392635022002,2860.0,26.433242936162927,0.009242392635022002,1820.0,1040.0,0.5714285714285714,1300,1950.433242936163,1.5003332637970483
456,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,LIRNC,NC,SuperGas,ElecCo,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,multi_family_li,10,1300,0,0,0.0,0.0,0.0,150,0,space_heating,900.0,natural_gas,therms,space_heating,-1662.5,electricity,kWh,cooling,-875.0,electricity,kWh,1300,0.017123287671232876,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.5,650.0,650.0,650.0,1950.0,130.0,390.0,390.0,26.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43324293616292675,0.0,0.0,0.0,780.0,0.0,0.0,1040.0,0.0,0.0,1820.0,0.0,0.0,2860.0,26.433242936162927,0.009242392635022002,2860.0,26.433242936162927,0.009242392635022002,1820.0,1040.0,0.5714285714285714,1300,1950.433242936163,1.5003332637970483
457,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,LIRNC,NC,SuperGas,FreshTricity,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,single_family_li,10,1300,0,0,0.0,0.0,0.0,120,0,space_heating,400.0,natural_gas,therms,space_heating,-1450.0,electricity,kWh,cooling,-700.0,electricity,kWh,1300,0.0136986301369863,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.5,650.0,650.0,650.0,1950.0,130.0,390.0,390.0,26.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43324293616292675,0.0,0.0,0.0,780.0,0.0,0.0,1040.0,0.0,0.0,1820.0,0.0,0.0,2860.0,26.433242936162927,0.009242392635022002,2860.0,26.433242936162927,0.009242392635022002,1820.0,1040.0,0.5714285714285714,1300,1950.433242936163,1.5003332637970483
458,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,NLIRNC,NC,SuperGas,FreshTricity,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,multi_family,10,1300,0,0,0.0,0.0,0.0,150,0,space_heating,900.0,natural_gas,therms,space_heating,-1662.5,electricity,kWh,cooling,-875.0,electricity,kWh,1300,0.017123287671232876,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.5,650.0,650.0,650.0,1950.0,130.0,390.0,390.0,26.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43324293616292675,0.0,0.0,0.0,780.0,0.0,0.0,1040.0,0.0,0.0,1820.0,0.0,0.0,2860.0,26.433242936162927,0.009242392635022002,2860.0,26.433242936162927,0.009242392635022002,1820.0,1040.0,0.5714285714285714,1300,1950.433242936163,1.5003332637970483
459,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,NLIRNC,NC,SuperGas,FreshTricity,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,single_family,10,1300,0,0,0.0,0.0,0.0,120,0,space_heating,400.0,natural_gas,therms,space_heating,-1450.0,electricity,kWh,cooling,-700.0,electricity,kWh,1300,0.0136986301369863,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.5,650.0,650.0,650.0,1950.0,130.0,390.0,390.0,26.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43324293616292675,0.0,0.0,0.0,780.0,0.0,0.0,1040.0,0.0,0.0,1820.0,0.0,0.0,2860.0,26.433242936162927,0.009242392635022002,2860.0,26.433242936162927,0.009242392635022002,1820.0,1040.0,0.5714285714285714,1300,1950.433242936163,1.5003332637970483
460,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,LIRNC,NC,SuperGas,FreshTricity,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,multi_family_li,10,1300,0,0,0.0,0.0,0.0,150,0,space_heating,900.0,natural_gas,therms,space_heating,-1662.5,electricity,kWh,cooling,-875.0,electricity,kWh,1300,0.017123287671232876,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.5,650.0,650.0,650.0,1950.0,130.0,390.0,390.0,26.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43324293616292675,0.0,0.0,0.0,780.0,0.0,0.0,1040.0,0.0,0.0,1820.0,0.0,0.0,2860.0,26.433242936162927,0.009242392635022002,2860.0,26.433242936162927,0.009242392635022002,1820.0,1040.0,0.5714285714285714,1300,1950.433242936163,1.5003332637970483
461,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,LIRNC,NC,none,ElecCo,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,single_family_li,10,1300,0,0,0.0,0.0,0.0,120,0,space_heating,400.0,natural_gas,therms,space_heating,-1450.0,electricity,kWh,cooling,-700.0,electricity,kWh,1300,0.0136986301369863,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.5,650.0,650.0,650.0,1950.0,130.0,390.0,390.0,26.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8.746824304857292,0.0,0.0,0.0,780.0,0.0,0.0,1040.0,0.0,0.0,1820.0,0.0,0.0,2860.0,34.74682430485729,0.012149239267432619,2860.0,34.74682430485729,0.012149239267432619,1820.0,1040.0,0.5714285714285714,1300,1958.7468243048572,1.5067283263883517
462,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,NLIRNC,NC,none,ElecCo,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,multi_family,10,1300,0,0,0.0,0.0,0.0,150,0,space_heating,900.0,natural_gas,therms,space_heating,-1662.5,electricity,kWh,cooling,-875.0,electricity,kWh,1300,0.017123287671232876,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.5,650.0,650.0,650.0,1950.0,130.0,390.0,390.0,26.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8.746824304857292,0.0,0.0,0.0,780.0,0.0,0.0,1040.0,0.0,0.0,1820.0,0.0,0.0,2860.0,34.74682430485729,0.012149239267432619,2860.0,34.74682430485729,0.012149239267432619,1820.0,1040.0,0.5714285714285714,1300,1958.7468243048572,1.5067283263883517
463,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,NLIRNC,NC,none,ElecCo,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,single_family,10,1300,0,0,0.0,0.0,0.0,120,0,space_heating,400.0,natural_gas,therms,space_heating,-1450.0,electricity,kWh,cooling,-700.0,electricity,kWh,1300,0.0136986301369863,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.5,650.0,650.0,650.0,1950.0,130.0,390.0,390.0,26.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8.746824304857292,0.0,0.0,0.0,780.0,0.0,0.0,1040.0,0.0,0.0,1820.0,0.0,0.0,2860.0,34.74682430485729,0.012149239267432619,2860.0,34.74682430485729,0.012149239267432619,1820.0,1040.0,0.5714285714285714,1300,1958.7468243048572,1.5067283263883517
464,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,LIRNC,NC,none,ElecCo,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,multi_family_li,10,1300,0,0,0.0,0.0,0.0,150,0,space_heating,900.0,natural_gas,therms,space_heating,-1662.5,electricity,kWh,cooling,-875.0,electricity,kWh,1300,0.017123287671232876,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.5,650.0,650.0,650.0,1950.0,130.0,390.0,390.0,26.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8.746824304857292,0.0,0.0,0.0,780.0,0.0,0.0,1040.0,0.0,0.0,1820.0,0.0,0.0,2860.0,34.74682430485729,0.012149239267432619,2860.0,34.74682430485729,0.012149239267432619,1820.0,1040.0,0.5714285714285714,1300,1958.7468243048572,1.5067283263883517
465,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,LIRNC,NC,none,FreshTricity,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,single_family_li,10,1300,0,0,0.0,0.0,0.0,120,0,space_heating,400.0,natural_gas,therms,space_heating,-1450.0,electricity,kWh,cooling,-700.0,electricity,kWh,1300,0.0136986301369863,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.5,650.0,650.0,650.0,1950.0,130.0,390.0,390.0,26.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8.746824304857292,0.0,0.0,0.0,780.0,0.0,0.0,1040.0,0.0,0.0,1820.0,0.0,0.0,2860.0,34.74682430485729,0.012149239267432619,2860.0,34.74682430485729,0.012149239267432619,1820.0,1040.0,0.5714285714285714,1300,1958.7468243048572,1.5067283263883517
466,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,NLIRNC,NC,none,FreshTricity,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,multi_family,10,1300,0,0,0.0,0.0,0.0,150,0,space_heating,900.0,natural_gas,therms,space_heating,-1662.5,electricity,kWh,cooling,-875.0,electricity,kWh,1300,0.017123287671232876,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.5,650.0,650.0,650.0,1950.0,130.0,390.0,390.0,26.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8.746824304857292,0.0,0.0,0.0,780.0,0.0,0.0,1040.0,0.0,0.0,1820.0,0.0,0.0,2860.0,34.74682430485729,0.012149239267432619,2860.0,34.74682430485729,0.012149239267432619,1820.0,1040.0,0.5714285714285714,1300,1958.7468243048572,1.5067283263883517
467,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,NLIRNC,NC,none,FreshTricity,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,single_family,10,1300,0,0,0.0,0.0,0.0,120,0,space_heating,400.0,natural_gas,therms,space_heating,-1450.0,electricity,kWh,cooling,-700.0,electricity,kWh,1300,0.0136986301369863,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.5,650.0,650.0,650.0,1950.0,130.0,390.0,390.0,26.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8.746824304857292,0.0,0.0,0.0,780.0,0.0,0.0,1040.0,0.0,0.0,1820.0,0.0,0.0,2860.0,34.74682430485729,0.012149239267432619,2860.0,34.74682430485729,0.012149239267432619,1820.0,1040.0,0.5714285714285714,1300,1958.7468243048572,1.5067283263883517
468,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,LIRNC,NC,none,FreshTricity,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,multi_family_li,10,1300,0,0,0.0,0.0,0.0,150,0,space_heating,900.0,natural_gas,therms,space_heating,-1662.5,electricity,kWh,cooling,-875.0,electricity,kWh,1300,0.017123287671232876,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.5,650.0,650.0,650.0,1950.0,130.0,390.0,390.0,26.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8.746824304857292,0.0,0.0,0.0,780.0,0.0,0.0,1040.0,0.0,0.0,1820.0,0.0,0.0,2860.0,34.74682430485729,0.012149239267432619,2860.0,34.74682430485729,0.012149239267432619,1820.0,1040.0,0.5714285714285714,1300,1958.7468243048572,1.5067283263883517
469,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,LIRNC,NC,Methaners,GreenElec,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,single_family_li,10,1300,0,0,0.0,0.0,0.0,120,0,space_heating,400.0,natural_gas,therms,space_heating,-1450.0,electricity,kWh,cooling,-700.0,electricity,kWh,1300,0.0136986301369863,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.5,650.0,650.0,650.0,1950.0,130.0,390.0,390.0,26.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43324293616292675,0.0,0.0,0.0,780.0,0.0,0.0,1040.0,0.0,0.0,1820.0,0.0,0.0,2860.0,26.433242936162927,0.009242392635022002,2860.0,26.433242936162927,0.009242392635022002,1820.0,1040.0,0.5714285714285714,1300,1950.433242936163,1.5003332637970483
470,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,NLIRNC,NC,Methaners,GreenElec,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,multi_family,10,1300,0,0,0.0,0.0,0.0,150,0,space_heating,900.0,natural_gas,therms,space_heating,-1662.5,electricity,kWh,cooling,-875.0,electricity,kWh,1300,0.017123287671232876,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.5,650.0,650.0,650.0,1950.0,130.0,390.0,390.0,26.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43324293616292675,0.0,0.0,0.0,780.0,0.0,0.0,1040.0,0.0,0.0,1820.0,0.0,0.0,2860.0,26.433242936162927,0.009242392635022002,2860.0,26.433242936162927,0.009242392635022002,1820.0,1040.0,0.5714285714285714,1300,1950.433242936163,1.5003332637970483
471,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,NLIRNC,NC,Methaners,GreenElec,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,single_family,10,1300,0,0,0.0,0.0,0.0,120,0,space_heating,400.0,natural_gas,therms,space_heating,-1450.0,electricity,kWh,cooling,-700.0,electricity,kWh,1300,0.0136986301369863,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.5,650.0,650.0,650.0,1950.0,130.0,390.0,390.0,26.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43324293616292675,0.0,0.0,0.0,780.0,0.0,0.0,1040.0,0.0,0.0,1820.0,0.0,0.0,2860.0,26.433242936162927,0.009242392635022002,2860.0,26.433242936162927,0.009242392635022002,1820.0,1040.0,0.5714285714285714,1300,1950.433242936163,1.5003332637970483
472,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,LIRNC,NC,Methaners,GreenElec,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,multi_family_li,10,1300,0,0,0.0,0.0,0.0,150,0,space_heating,900.0,natural_gas,therms,space_heating,-1662.5,electricity,kWh,cooling,-875.0,electricity,kWh,1300,0.017123287671232876,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.5,650.0,650.0,650.0,1950.0,130.0,390.0,390.0,26.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43324293616292675,0.0,0.0,0.0,780.0,0.0,0.0,1040.0,0.0,0.0,1820.0,0.0,0.0,2860.0,26.433242936162927,0.009242392635022002,2860.0,26.433242936162927,0.009242392635022002,1820.0,1040.0,0.5714285714285714,1300,1950.433242936163,1.5003332637970483
473,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,LIRNC,NC,SuperGas,GreenElec,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,single_family_li,10,1300,0,0,0.0,0.0,0.0,120,0,space_heating,400.0,natural_gas,therms,space_heating,-1450.0,electricity,kWh,cooling,-700.0,electricity,kWh,1300,0.0136986301369863,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.5,650.0,650.0,650.0,1950.0,130.0,390.0,390.0,26.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43324293616292675,0.0,0.0,0.0,780.0,0.0,0.0,1040.0,0.0,0.0,1820.0,0.0,0.0,2860.0,26.433242936162927,0.009242392635022002,2860.0,26.433242936162927,0.009242392635022002,1820.0,1040.0,0.5714285714285714,1300,1950.433242936163,1.5003332637970483
474,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,NLIRNC,NC,SuperGas,GreenElec,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,multi_family,10,1300,0,0,0.0,0.0,0.0,150,0,space_heating,900.0,natural_gas,therms,space_heating,-1662.5,electricity,kWh,cooling,-875.0,electricity,kWh,1300,0.017123287671232876,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.5,650.0,650.0,650.0,1950.0,130.0,390.0,390.0,26.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43324293616292675,0.0,0.0,0.0,780.0,0.0,0.0,1040.0,0.0,0.0,1820.0,0.0,0.0,2860.0,26.433242936162927,0.009242392635022002,2860.0,26.433242936162927,0.009242392635022002,1820.0,1040.0,0.5714285714285714,1300,1950.433242936163,1.5003332637970483
475,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,NLIRNC,NC,SuperGas,GreenElec,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,single_family,10,1300,0,0,0.0,0.0,0.0,120,0,space_heating,400.0,natural_gas,therms,space_heating,-1450.0,electricity,kWh,cooling,-700.0,electricity,kWh,1300,0.0136986301369863,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.5,650.0,650.0,650.0,1950.0,130.0,390.0,390.0,26.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43324293616292675,0.0,0.0,0.0,780.0,0.0,0.0,1040.0,0.0,0.0,1820.0,0.0,0.0,2860.0,26.433242936162927,0.009242392635022002,2860.0,26.433242936162927,0.009242392635022002,1820.0,1040.0,0.5714285714285714,1300,1950.433242936163,1.5003332637970483
476,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,LIRNC,NC,SuperGas,GreenElec,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,multi_family_li,10,1300,0,0,0.0,0.0,0.0,150,0,space_heating,900.0,natural_gas,therms,space_heating,-1662.5,electricity,kWh,cooling,-875.0,electricity,kWh,1300,0.017123287671232876,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.5,650.0,650.0,650.0,1950.0,130.0,390.0,390.0,26.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43324293616292675,0.0,0.0,0.0,780.0,0.0,0.0,1040.0,0.0,0.0,1820.0,0.0,0.0,2860.0,26.433242936162927,0.009242392635022002,2860.0,26.433242936162927,0.009242392635022002,1820.0,1040.0,0.5714285714285714,1300,1950.433242936163,1.5003332637970483
477,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,LIRROB,ROB,Methaners,ElecCo,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,single_family_li,10,1300,0,0,0.0,0.0,0.0,120,0,space_heating,400.0,natural_gas,therms,space_heating,-1450.0,electricity,kWh,cooling,-700.0,electricity,kWh,1300,0.0136986301369863,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.5,650.0,650.0,650.0,1950.0,130.0,390.0,390.0,26.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43324293616292675,0.0,0.0,0.0,780.0,0.0,0.0,1040.0,0.0,0.0,1820.0,0.0,0.0,2860.0,26.433242936162927,0.009242392635022002,2860.0,26.433242936162927,0.009242392635022002,1820.0,1040.0,0.5714285714285714,1300,1950.433242936163,1.5003332637970483
478,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,NLIRROB,ROB,Methaners,ElecCo,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,multi_family,10,1300,0,0,0.0,0.0,0.0,150,0,space_heating,900.0,natural_gas,therms,space_heating,-1662.5,electricity,kWh,cooling,-875.0,electricity,kWh,1300,0.017123287671232876,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.5,650.0,650.0,650.0,1950.0,130.0,390.0,390.0,26.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43324293616292675,0.0,0.0,0.0,780.0,0.0,0.0,1040.0,0.0,0.0,1820.0,0.0,0.0,2860.0,26.433242936162927,0.009242392635022002,2860.0,26.433242936162927,0.009242392635022002,1820.0,1040.0,0.5714285714285714,1300,1950.433242936163,1.5003332637970483
